VIN,"Stock Number",New/Used,MSRP,Year,Make,Model,"Body Style",Series,"Exterior Colour","Interior Colour",Trim,"Engine Size","Cylinder Count","Door Count","Drive configuration","Additional Options","Current Miles","Date Added to Inventory",Status,"Fuel Type","Vehicle Location","Certified Pre-owned",Price,"Transmission Description","Internet Description","Vehicle Class","Main Photo","Main Photo Last Modified Date","Extra Photos","Extra Photo Last Modified Date"
1FMCU9GX2DUC96285,E1603,Used,14245,2013,Ford,Escape,suv,,silver,beige,"*HEATED SEATS - DRIVER AND PASSENGER*BLUETOOTH*",1.6l,4,"4 Dr",AWD,"4WD; FLOOR MATS; REAR WIPER; 5 PASSENGER; FOG LIGHTS; RF SIDE AIRBAG; AIR CONDITIONING; HARD TOP; ROOF LUGGAGE RACK; AIRBAG FRONT LEFT; JACK ASSEMBLY; RR SIDE AIRBAG; AIRBAG FRONT LEFT; LF SIDE AIRBAG; SEAT - POWER DRIVER AND PASSENGER; AIRBAG FRONT RIGHT; LR SIDE AIRBAG; TILT WHEEL; AIRBAG FRONT RIGHT; POWER LOCKS; AM/FM/CD; POWER MIRRORS; TRACTION CONTROL; CLOTH SEATS; POWER STEERING; USB INPUT; CRUISE CONTROL; POWER WINDOWS; DUAL AIR BAGS; REAR SPOILER 2-YEAR FREE OIL CHANGES INCLUDED ON ALL OUR CERTIFIED VEHICLES",138886,01/17/2019,"In Stock","regular unleaded",Dundas,TRUE,14245,Automatic,"Looking to Purchase or Finance a Ford Escape or just a Ford Suv? We carry 100's of handpicked vehicles and have multiple Ford Suvs in stock! Visit us online at www.EmpireAutoGroup.ca to view our full line-up of Ford Escapes or  similar Suvs. New Vehicles Arriving Daily! FINANCING AVAILABLE FOR THIS LIKE NEW FORD ESCAPE! REGARDLESS OF YOUR CURRENT CREDIT SITUATION! APPLY WITH CONFIDENCE! SAME DAY APPROVALS! www.EMPIREAUTOGROUP.CA or CALL 519-659-0888. THIS LIKE NEW FORD ESCAPE INCLUDES: * Wide range of options that you will enjoy. * Comfortable interior seating. * Safety Options to protect your loved ones. * This handpicked Ford Escape has Empire Auto Group's Seal of Approval. * This Ford Escape looks sharp in silver. SEE MORE AT : www.EMPIREAUTOGROUP.CA.",suv,https://empireautolondon.com/inventory/E1603/01.jpg,"06/07/2020 11:11:43",https://empireautolondon.com/inventory/tile2.jpg;https://empireautolondon.com/inventory/E1603/02.jpg;https://empireautolondon.com/inventory/E1603/03.jpg;https://empireautolondon.com/inventory/E1603/04.jpg;https://empireautolondon.com/inventory/E1603/05.jpg;https://empireautolondon.com/inventory/E1603/06.jpg;https://empireautolondon.com/inventory/E1603/07.jpg;https://empireautolondon.com/inventory/E1603/08.jpg;https://empireautolondon.com/inventory/E1603/09.jpg;https://empireautolondon.com/inventory/E1603/10.jpg;https://empireautolondon.com/inventory/E1603/11.jpg;https://empireautolondon.com/inventory/E1603/12.jpg;https://empireautolondon.com/inventory/E1603/13.jpg;https://empireautolondon.com/inventory/E1603/14.jpg;https://empireautolondon.com/inventory/E1603/15.jpg;https://empireautolondon.com/inventory/E1603/16.jpg;https://empireautolondon.com/inventory/E1603/17.jpg;https://empireautolondon.com/inventory/E1603/18.jpg;https://empireautolondon.com/inventory/E1603/19.jpg;https://empireautolondon.com/inventory/E1603/20.jpg,"06/07/2020 10:45:58;06/07/2020 11:11:44;06/07/2020 11:11:44;06/07/2020 11:11:44;06/07/2020 11:11:44;06/07/2020 11:11:44;06/07/2020 11:11:44;06/07/2020 11:11:44;06/07/2020 11:11:45;06/07/2020 11:11:45;06/07/2020 11:11:45;06/07/2020 11:11:45;06/07/2020 11:11:45;06/07/2020 11:11:45;06/07/2020 11:11:45;06/07/2020 11:11:45;06/07/2020 11:11:46;06/07/2020 11:11:45;06/07/2020 11:11:46;06/07/2020 11:11:46"
1FMCU9G90DUC96450,E1545,Used,14245,2013,Ford,Escape,suv,,white,other,,2.0l,4,"4 Dr",4WD,"Power Windows;Cruise Control;Passenger Airbag;CD Player;Cup Holder;AM/FM Stereo;Climate Control;Power Brakes;Child Safety Locks;Center Arm Rest;Power Locks;Trip Computer;Console 2-YEAR FREE OIL CHANGES INCLUDED ON ALL OUR CERTIFIED VEHICLES",149935,12/27/2018,"In Stock","regular unleaded",Dundas,TRUE,14245,Automatic,"Looking to Purchase or Finance a Ford Escape or just a Ford Suv? We carry 100's of handpicked vehicles and have multiple Ford Suvs in stock! Visit us online at www.EmpireAutoGroup.ca to view our full line-up of Ford Escapes or  similar Suvs. New Vehicles Arriving Daily! FINANCING AVAILABLE FOR THIS LIKE NEW FORD ESCAPE! REGARDLESS OF YOUR CURRENT CREDIT SITUATION! APPLY WITH CONFIDENCE! SAME DAY APPROVALS! www.EMPIREAUTOGROUP.CA or CALL 519-659-0888. THIS LIKE NEW FORD ESCAPE INCLUDES: * Wide range of options that you will enjoy. * Comfortable interior seating. * Safety Options to protect your loved ones. * This handpicked Ford Escape has Empire Auto Group's Seal of Approval. * This Ford Escape looks sharp in white. SEE MORE AT : www.EMPIREAUTOGROUP.CA.",suv,https://empireautolondon.com/inventory/E1545/01.jpg,"06/07/2020 11:10:09",https://empireautolondon.com/inventory/tile2.jpg;https://empireautolondon.com/inventory/E1545/02.jpg;https://empireautolondon.com/inventory/E1545/03.jpg;https://empireautolondon.com/inventory/E1545/04.jpg;https://empireautolondon.com/inventory/E1545/05.jpg;https://empireautolondon.com/inventory/E1545/06.jpg;https://empireautolondon.com/inventory/E1545/07.jpg;https://empireautolondon.com/inventory/E1545/08.jpg;https://empireautolondon.com/inventory/E1545/09.jpg;https://empireautolondon.com/inventory/E1545/10.jpg;https://empireautolondon.com/inventory/E1545/11.jpg;https://empireautolondon.com/inventory/E1545/12.jpg;https://empireautolondon.com/inventory/E1545/13.jpg;https://empireautolondon.com/inventory/E1545/14.jpg;https://empireautolondon.com/inventory/E1545/15.jpg;https://empireautolondon.com/inventory/E1545/16.jpg;https://empireautolondon.com/inventory/E1545/17.jpg;https://empireautolondon.com/inventory/E1545/18.jpg,"06/07/2020 10:45:58;06/07/2020 11:10:09;06/07/2020 11:10:09;06/07/2020 11:10:09;06/07/2020 11:10:10;06/07/2020 11:10:10;06/07/2020 11:10:10;06/07/2020 11:10:10;06/07/2020 11:10:10;06/07/2020 11:10:10;06/07/2020 11:10:10;06/07/2020 11:10:11;06/07/2020 11:10:11;06/07/2020 11:10:11;06/07/2020 11:10:11;06/07/2020 11:10:11;06/07/2020 11:10:11;06/07/2020 11:10:11"
3C4PDDFG1DT657154,S4415,Used,12749,2013,Dodge,Journey,suv,,grey,other,,3.6L,6,"4 Dr",AWD,"All Wheel Drive; Security System; Traction Control; Power Windows; Air Conditioning; Power Seat; Keyless Entry; Cruise Control; DVD Player; Power Mirrors; Power Locks; Anti-Lock Brakes (ABS); Fog Lights; Intermittent Wipers; Passenger Airbag; Power Brakes; Rear Window Wiper; Power Steering; Child-Safety Locks; Map Lights; Dual Airbag; Auxiliary 12v Outlet; Electronic Compass; Trip Computer; Inside Hood Release; Tachometer; Trip Odometer; Rear Defroster; Console; Cup Holder; Digital Clock; Door Map Pockets; AM/FM Stereo; Center Arm Rest 2-YEAR FREE OIL CHANGES INCLUDED ON ALL OUR CERTIFIED VEHICLES",156062,11/29/2018,"In Stock","regular unleaded",Springbank,TRUE,12749,Automatic,"Looking to Purchase or Finance a Dodge Journey or just a Dodge Suv? We carry 100's of handpicked vehicles and have multiple Dodge Suvs in stock! Visit us online at www.EmpireAutoGroup.ca to view our full line-up of Dodge Journeys or  similar Suvs. New Vehicles Arriving Daily! FINANCING AVAILABLE FOR THIS LIKE NEW DODGE JOURNEY! REGARDLESS OF YOUR CURRENT CREDIT SITUATION! APPLY WITH CONFIDENCE! SAME DAY APPROVALS! www.EMPIREAUTOGROUP.CA or CALL 519-659-0888. THIS LIKE NEW DODGE JOURNEY INCLUDES: * Wide range of options that you will enjoy. * Comfortable interior seating. * Safety Options to protect your loved ones. * This handpicked Dodge Journey has Empire Auto Group's Seal of Approval. * This Dodge Journey looks sharp in grey. SEE MORE AT : www.EMPIREAUTOGROUP.CA.",suv,https://empireautolondon.com/inventory/S4415/01.jpg,"06/07/2020 14:02:48",https://empireautolondon.com/inventory/tile2.jpg;https://empireautolondon.com/inventory/S4415/02.jpg;https://empireautolondon.com/inventory/S4415/03.jpg;https://empireautolondon.com/inventory/S4415/04.jpg;https://empireautolondon.com/inventory/S4415/05.jpg;https://empireautolondon.com/inventory/S4415/06.jpg;https://empireautolondon.com/inventory/S4415/07.jpg;https://empireautolondon.com/inventory/S4415/08.jpg;https://empireautolondon.com/inventory/S4415/09.jpg;https://empireautolondon.com/inventory/S4415/10.jpg;https://empireautolondon.com/inventory/S4415/11.jpg;https://empireautolondon.com/inventory/S4415/12.jpg;https://empireautolondon.com/inventory/S4415/13.jpg;https://empireautolondon.com/inventory/S4415/14.jpg;https://empireautolondon.com/inventory/S4415/15.jpg;https://empireautolondon.com/inventory/S4415/16.jpg;https://empireautolondon.com/inventory/S4415/17.jpg;https://empireautolondon.com/inventory/S4415/18.jpg;https://empireautolondon.com/inventory/S4415/19.jpg;https://empireautolondon.com/inventory/S4415/20.jpg;https://empireautolondon.com/inventory/S4415/21.jpg;https://empireautolondon.com/inventory/S4415/22.jpg;https://empireautolondon.com/inventory/S4415/23.jpg,"06/07/2020 10:45:58;06/07/2020 14:02:48;06/07/2020 14:02:48;06/07/2020 14:02:48;06/07/2020 14:02:48;06/07/2020 14:02:49;06/07/2020 14:02:49;06/07/2020 14:02:49;06/07/2020 14:02:49;06/07/2020 14:02:49;06/07/2020 14:02:50;06/07/2020 14:02:50;06/07/2020 14:02:50;06/07/2020 14:02:50;06/07/2020 14:02:50;06/07/2020 14:02:50;06/07/2020 14:02:50;06/07/2020 14:02:50;06/07/2020 14:02:51;06/07/2020 14:02:51;06/07/2020 14:02:51;06/07/2020 14:02:51;06/07/2020 14:02:51"
3N1AB7APXDL749161,E1330,Used,15738,2013,Nissan,Sentra,sedan,,white,black,"SL * LEATHER * NAV * REAR CAM * HEATED SEATS * BLUETOOTH",2.0L,4,"4 Dr",FWD,"Leather Interior;Leather Roof;Bluetooth;ALLOY Wheels 2-YEAR FREE OIL CHANGES INCLUDED ON ALL OUR CERTIFIED VEHICLES",87076,09/28/2018,"In Stock","REGULAR UNLEADED",Dundas,TRUE,15738,Automatic,"Looking to Purchase or Finance a Nissan Sentra or just a Nissan Sedan? We carry 100's of handpicked vehicles and have multiple Nissan Sedans in stock! Visit us online at www.EmpireAutoGroup.ca to view our full line-up of Nissan Sentras or  similar Sedans. New Vehicles Arriving Daily! FINANCING AVAILABLE FOR THIS LIKE NEW NISSAN SENTRA! REGARDLESS OF YOUR CURRENT CREDIT SITUATION! APPLY WITH CONFIDENCE! SAME DAY APPROVALS! www.EMPIREAUTOGROUP.CA or CALL 519-659-0888. THIS LIKE NEW NISSAN SENTRA INCLUDES: * Wide range of options that you will enjoy. * Comfortable interior seating. * Safety Options to protect your loved ones. * This handpicked Nissan Sentra has Empire Auto Group's Seal of Approval. * This Nissan Sentra looks sharp in white. SEE MORE AT : www.EMPIREAUTOGROUP.CA.",sedan,https://empireautolondon.com/inventory/E1330/01.jpg,"06/07/2020 11:02:06",https://empireautolondon.com/inventory/tile2.jpg;https://empireautolondon.com/inventory/E1330/02.jpg;https://empireautolondon.com/inventory/E1330/03.jpg;https://empireautolondon.com/inventory/E1330/04.jpg;https://empireautolondon.com/inventory/E1330/05.jpg;https://empireautolondon.com/inventory/E1330/06.jpg;https://empireautolondon.com/inventory/E1330/07.jpg;https://empireautolondon.com/inventory/E1330/08.jpg;https://empireautolondon.com/inventory/E1330/09.jpg;https://empireautolondon.com/inventory/E1330/10.jpg;https://empireautolondon.com/inventory/E1330/11.jpg;https://empireautolondon.com/inventory/E1330/12.jpg;https://empireautolondon.com/inventory/E1330/13.jpg;https://empireautolondon.com/inventory/E1330/14.jpg;https://empireautolondon.com/inventory/E1330/15.jpg;https://empireautolondon.com/inventory/E1330/16.jpg;https://empireautolondon.com/inventory/E1330/17.jpg;https://empireautolondon.com/inventory/E1330/18.jpg,"06/07/2020 10:45:58;06/07/2020 11:02:06;06/07/2020 11:02:06;06/07/2020 11:02:06;06/07/2020 11:02:06;06/07/2020 11:02:06;06/07/2020 11:02:06;06/07/2020 11:02:07;06/07/2020 11:02:07;06/07/2020 11:02:07;06/07/2020 11:02:07;06/07/2020 11:02:07;06/07/2020 11:02:08;06/07/2020 11:02:08;06/07/2020 11:02:08;06/07/2020 11:02:08;06/07/2020 11:02:08;06/07/2020 11:02:08"
KNAGM4AD5C5014279,E2841,Used,9988,2012,Kia,Optima,sedan,,silver,leather,SX,2.4l,4,"4 Dr",FWD,,162205,08/05/2020,"In Stock","ELECTRIC AND GAS HYBRID ",Dundas,TRUE,9988,Automatic,"Looking to Purchase or Finance a Kia Optima or just a Kia Sedan? We carry 100's of handpicked vehicles and have multiple Kia Sedans in stock! Visit us online at www.EmpireAutoGroup.ca to view our full line-up of Kia Optimas or  similar Sedans. New Vehicles Arriving Daily! FINANCING AVAILABLE FOR THIS LIKE NEW KIA OPTIMA! REGARDLESS OF YOUR CURRENT CREDIT SITUATION! APPLY WITH CONFIDENCE! SAME DAY APPROVALS! www.EMPIREAUTOGROUP.CA or CALL 519-659-0888. THIS LIKE NEW KIA OPTIMA INCLUDES: * Wide range of options that you will enjoy. * Comfortable interior seating. * Safety Options to protect your loved ones. * This handpicked Kia Optima has Empire Auto Group's Seal of Approval. * This Kia Optima looks sharp in silver. SEE MORE AT : www.EMPIREAUTOGROUP.CA.",sedan,https://empireautolondon.com/inventory/E2841/01.jpg,"19/08/2020 11:44:37",https://empireautolondon.com/inventory/tile2.jpg;https://empireautolondon.com/inventory/E2841/02.jpg;https://empireautolondon.com/inventory/E2841/03.jpg;https://empireautolondon.com/inventory/E2841/04.jpg;https://empireautolondon.com/inventory/E2841/05.jpg;https://empireautolondon.com/inventory/E2841/06.jpg;https://empireautolondon.com/inventory/E2841/07.jpg;https://empireautolondon.com/inventory/E2841/08.jpg;https://empireautolondon.com/inventory/E2841/09.jpg,"06/07/2020 10:45:58;19/08/2020 11:44:38;19/08/2020 11:44:38;19/08/2020 11:44:39;19/08/2020 11:44:39;19/08/2020 11:44:40;19/08/2020 11:44:41;19/08/2020 11:44:41;19/08/2020 11:44:42"
5XYKUCA63CG247478,E2820,Used,7498,2012,Kia,Sorento,suv,,white,leather,EX,2.4l,4,"4 Dr",4WD,,162210,07/28/2020,"In Stock","regular unleaded",Springbank,TRUE,7498,Automatic,"Looking to Purchase or Finance a Kia Sorento or just a Kia Suv? We carry 100's of handpicked vehicles and have multiple Kia Suvs in stock! Visit us online at www.EmpireAutoGroup.ca to view our full line-up of Kia Sorentos or  similar Suvs. New Vehicles Arriving Daily! FINANCING AVAILABLE FOR THIS LIKE NEW KIA SORENTO! REGARDLESS OF YOUR CURRENT CREDIT SITUATION! APPLY WITH CONFIDENCE! SAME DAY APPROVALS! www.EMPIREAUTOGROUP.CA or CALL 519-659-0888. THIS LIKE NEW KIA SORENTO INCLUDES: * Wide range of options that you will enjoy. * Comfortable interior seating. * Safety Options to protect your loved ones. * This handpicked Kia Sorento has Empire Auto Group's Seal of Approval. * This Kia Sorento looks sharp in white. SEE MORE AT : www.EMPIREAUTOGROUP.CA.",suv,https://empireautolondon.com/inventory/default.jpg,"06/07/2020 10:45:58",https://empireautolondon.com/inventory/tile2.jpg,"06/07/2020 10:45:58"
1GNKREED4CJ211263,S4979,Used,10988,2012,Chevrolet,Traverse,suv,,silver,cloth,SUV,3.6L,6,4-Dr,FWD,"2-YEAR FREE OIL CHANGES INCLUDED ON ALL OUR CERTIFIED VEHICLES",171000,07/25/2020,"In Stock","regular unleaded",Southdale,TRUE,10988,Automatic,"Looking to Purchase or Finance a Chevrolet Traverse or just a Chevrolet Suv? We carry 100's of handpicked vehicles and have multiple Chevrolet Suvs in stock! Visit us online at www.EmpireAutoGroup.ca to view our full line-up of Chevrolet Traverses or  similar Suvs. New Vehicles Arriving Daily! FINANCING AVAILABLE FOR THIS LIKE NEW CHEVROLET TRAVERSE! REGARDLESS OF YOUR CURRENT CREDIT SITUATION! APPLY WITH CONFIDENCE! SAME DAY APPROVALS! www.EMPIREAUTOGROUP.CA or CALL 519-659-0888. THIS LIKE NEW CHEVROLET TRAVERSE INCLUDES: * Wide range of options that you will enjoy. * Comfortable interior seating. * Safety Options to protect your loved ones. * This handpicked Chevrolet Traverse has Empire Auto Group's Seal of Approval. * This Chevrolet Traverse looks sharp in silver. SEE MORE AT : www.EMPIREAUTOGROUP.CA.",suv,https://empireautolondon.com/inventory/default.jpg,"06/07/2020 10:45:58",https://empireautolondon.com/inventory/tile2.jpg,"06/07/2020 10:45:58"
JN8AS5MVXCW356284,S4892,Used,10749,2012,Nissan,Rogue,suv,,black,leather,SL,2.5l,4,"4 Dr",AWD,"SL; 2;5L I4; CVT; AWD; Sport Utility LEATHER ROOF Back-Up Camera; LEATHER Seats; Handsfree Connectivity; Heated Seats; Steering Wheel Audio Controls; 2YEARS OIL CHANGES FREE WITH EVERY PURCHASE;",162758,03/27/2020,"In Stock","regular unleaded",Southdale,TRUE,10749,Automatic,"Looking to Purchase or Finance a Nissan Rogue or just a Nissan Suv? We carry 100's of handpicked vehicles and have multiple Nissan Suvs in stock! Visit us online at www.EmpireAutoGroup.ca to view our full line-up of Nissan Rogues or  similar Suvs. New Vehicles Arriving Daily! FINANCING AVAILABLE FOR THIS LIKE NEW NISSAN ROGUE! REGARDLESS OF YOUR CURRENT CREDIT SITUATION! APPLY WITH CONFIDENCE! SAME DAY APPROVALS! www.EMPIREAUTOGROUP.CA or CALL 519-659-0888. THIS LIKE NEW NISSAN ROGUE INCLUDES: * Wide range of options that you will enjoy. * Comfortable interior seating. * Safety Options to protect your loved ones. * This handpicked Nissan Rogue has Empire Auto Group's Seal of Approval. * This Nissan Rogue looks sharp in black. SEE MORE AT : www.EMPIREAUTOGROUP.CA.",suv,https://empireautolondon.com/inventory/S4892/01.jpg,"06/07/2020 14:30:48",https://empireautolondon.com/inventory/tile2.jpg;https://empireautolondon.com/inventory/S4892/02.jpg;https://empireautolondon.com/inventory/S4892/03.jpg;https://empireautolondon.com/inventory/S4892/04.jpg;https://empireautolondon.com/inventory/S4892/05.jpg;https://empireautolondon.com/inventory/S4892/06.jpg;https://empireautolondon.com/inventory/S4892/07.jpg;https://empireautolondon.com/inventory/S4892/08.jpg;https://empireautolondon.com/inventory/S4892/09.jpg;https://empireautolondon.com/inventory/S4892/10.jpg;https://empireautolondon.com/inventory/S4892/11.jpg,"06/07/2020 10:45:58;06/07/2020 14:30:48;06/07/2020 14:30:49;06/07/2020 14:30:49;06/07/2020 14:30:49;06/07/2020 14:30:49;06/07/2020 14:30:49;06/07/2020 14:30:50;06/07/2020 14:30:50;06/07/2020 14:30:50;06/07/2020 14:30:50"
3VW2K7AJ7CM387891,E2308,Used,7748,2012,Volkswagen,Jetta,sedan,,grey,cloth,SEDAN,2.0l,4,"4 Dr",FWD,"2 year free oil changes included on all our certified vehicles",120195,12/04/2019,"In Stock","regular unleaded",Dundas,TRUE,7748,Automatic,"Looking to Purchase or Finance a Volkswagen Jetta or just a Volkswagen Sedan? We carry 100's of handpicked vehicles and have multiple Volkswagen Sedans in stock! Visit us online at www.EmpireAutoGroup.ca to view our full line-up of Volkswagen Jettas or  similar Sedans. New Vehicles Arriving Daily! FINANCING AVAILABLE FOR THIS LIKE NEW VOLKSWAGEN JETTA! REGARDLESS OF YOUR CURRENT CREDIT SITUATION! APPLY WITH CONFIDENCE! SAME DAY APPROVALS! www.EMPIREAUTOGROUP.CA or CALL 519-659-0888. THIS LIKE NEW VOLKSWAGEN JETTA INCLUDES: * Wide range of options that you will enjoy. * Comfortable interior seating. * Safety Options to protect your loved ones. * This handpicked Volkswagen Jetta has Empire Auto Group's Seal of Approval. * This Volkswagen Jetta looks sharp in grey. SEE MORE AT : www.EMPIREAUTOGROUP.CA.",sedan,https://empireautolondon.com/inventory/E2308/01.jpg,"20/08/2020 16:24:16",https://empireautolondon.com/inventory/tile2.jpg;https://empireautolondon.com/inventory/E2308/04.jpg;https://empireautolondon.com/inventory/E2308/05.jpg;https://empireautolondon.com/inventory/E2308/06.jpg;https://empireautolondon.com/inventory/E2308/07.jpg;https://empireautolondon.com/inventory/E2308/08.jpg,"06/07/2020 10:45:58;20/08/2020 16:11:20;20/08/2020 16:11:20;20/08/2020 16:11:20;20/08/2020 16:11:20;20/08/2020 16:11:20"
3C3CFFCR1CT200874,S4780,Used,6995,2012,Fiat,500,hatchback,,white,black,LOUNGE,1.4L,4,2Dr,FWD,"2-YEAR FREE OIL CHANGES INCLUDED ON ALL OUR CERTIFIED VEHICLES",148000,11/26/2019,"In Stock",GASOLINE,Dundas,TRUE,6995,Automatic,"Looking to Purchase or Finance a Fiat 500 or just a Fiat Hatchback? We carry 100's of handpicked vehicles and have multiple Fiat Hatchbacks in stock! Visit us online at www.EmpireAutoGroup.ca to view our full line-up of Fiat 500s or  similar Hatchbacks. New Vehicles Arriving Daily! FINANCING AVAILABLE FOR THIS LIKE NEW FIAT 500! REGARDLESS OF YOUR CURRENT CREDIT SITUATION! APPLY WITH CONFIDENCE! SAME DAY APPROVALS! www.EMPIREAUTOGROUP.CA or CALL 519-659-0888. THIS LIKE NEW FIAT 500 INCLUDES: * Wide range of options that you will enjoy. * Comfortable interior seating. * Safety Options to protect your loved ones. * This handpicked Fiat 500 has Empire Auto Group's Seal of Approval. * This Fiat 500 looks sharp in white. SEE MORE AT : www.EMPIREAUTOGROUP.CA.",hatchback,https://empireautolondon.com/inventory/S4780/01.jpg,"06/07/2020 14:29:30",https://empireautolondon.com/inventory/tile2.jpg;https://empireautolondon.com/inventory/S4780/02.jpg;https://empireautolondon.com/inventory/S4780/03.jpg;https://empireautolondon.com/inventory/S4780/04.jpg;https://empireautolondon.com/inventory/S4780/05.jpg;https://empireautolondon.com/inventory/S4780/06.jpg;https://empireautolondon.com/inventory/S4780/07.jpg;https://empireautolondon.com/inventory/S4780/08.jpg,"06/07/2020 10:45:58;06/07/2020 14:29:30;06/07/2020 14:29:30;06/07/2020 14:29:30;06/07/2020 14:29:30;06/07/2020 14:29:30;06/07/2020 14:29:31;06/07/2020 14:29:31"
